raw_material,impact,unit,iso2c,value,iso3c,allocation,FAOSTAT_name
Wheat grain,Marine eutrophication,kg N eq,EE,0.00166254,EST,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,ES,4.6677e-4,ESP,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,FI,0.00178583,FIN,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,FR,0.00140181,FRA,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,GB,0.00169962,GBR,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,GR,3.911e-4,GRC,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,HU,8.43e-5,HUN,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,IE,0.00157871,IRL,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,IN,0.00132495,IND,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,IT,9.5597e-4,ITA,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,JP,0.00300577,JPN,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,LT,0.00155043,LTU,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,LV,0.00142664,LVA,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,MX,8.064e-4,MEX,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,NL,0.00270411,NLD,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,NO,0.00231101,NOR,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,PK,4.7562e-4,PAK,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,PL,8.4952e-4,POL,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,PT,0.00134209,PRT,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,RO,3.5116e-4,ROU,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,RU,8.8348e-4,RUS,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,SE,0.00163705,SWE,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,SI,0.00166513,SVN,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,SK,9.7439e-4,SVK,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,TH,7.4367e-4,THA,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,TR,3.9147e-4,TUR,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,UA,4.6907e-4,UKR,Mass allocation,Wheat
Wheat grain,Marine eutrophication,kg N eq,US,0.00119973,USA,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",AR,1.45692416,ARG,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",AT,1.04462608,AUT,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",AU,1.87666262,AUS,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",BE,1.04578612,BEL,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",BG,0.40751157,BGR,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",BR,2.57440597,BRA,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",CA,1.21211373,CAN,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",CH,1.59384789,CHE,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",CN,3.02791722,CHN,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",CY,7.23364388,CYP,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",CZ,0.68185507,CZE,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",DE,0.89145038,DEU,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",DK,0.44707452,DNK,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",EE,0.95301856,EST,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",ES,2.37799704,ESP,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",FI,0.73189816,FIN,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",FR,0.88801019,FRA,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",GB,0.80392893,GBR,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",GR,1.28316774,GRC,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",HU,0.74207528,HUN,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",IE,1.1724872,IRL,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",IN,1.38328817,IND,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",IT,2.11370565,ITA,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",JP,5.96642054,JPN,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",LT,1.02483698,LTU,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",LV,0.88879502,LVA,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",MX,1.4821857,MEX,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",NL,1.02865087,NLD,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",NO,1.10178583,NOR,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",PK,1.70128743,PAK,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",PL,1.06216719,POL,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",PT,3.38804042,PRT,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",RO,0.53721673,ROU,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",RU,0.86542745,RUS,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",SE,0.43873605,SWE,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",SI,1.82500487,SVN,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",SK,0.62412105,SVK,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",TH,1.42843606,THA,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",TR,2.09062287,TUR,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",UA,0.69921964,UKR,Mass allocation,Wheat
Wheat grain,Terrestrial ecotoxicity,"kg 1,4-DCB",US,1.4927746,USA,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",AR,0.11691827,ARG,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",AT,0.04043408,AUT,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",AU,0.15174549,AUS,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",BE,0.04190623,BEL,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",BG,0.01710508,BGR,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",BR,0.14466349,BRA,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",CA,0.06150917,CAN,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",CH,0.05980836,CHE,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",CN,0.19503026,CHN,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",CY,0.21670449,CYP,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",CZ,0.02181891,CZE,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",DE,0.05304607,DEU,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",DK,0.01569247,DNK,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",EE,0.02947666,EST,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",ES,0.05973522,ESP,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",FI,0.03076288,FIN,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",FR,0.03359115,FRA,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",GB,0.02575991,GBR,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",GR,0.07060718,GRC,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",HU,0.0264817,HUN,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",IE,0.05460284,IRL,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",IN,0.02095668,IND,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",IT,0.06102195,ITA,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",JP,0.24970962,JPN,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",LT,0.022709,LTU,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",LV,0.0290639,LVA,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",MX,0.03859011,MEX,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",NL,0.03359435,NLD,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",NO,0.03983241,NOR,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",PK,0.01933462,PAK,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",PL,0.03323541,POL,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",PT,0.1047394,PRT,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",RO,0.01606926,ROU,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",RU,0.03372465,RUS,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",SE,0.01840293,SWE,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",SI,0.03883269,SVN,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",SK,0.02156158,SVK,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",TH,0.13667044,THA,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",TR,0.06233478,TUR,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",UA,0.03717664,UKR,Mass allocation,Wheat
Wheat grain,Freshwater ecotoxicity,"kg 1,4-DCB",US,0.11132299,USA,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",AR,0.02715766,ARG,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",AT,0.01782392,AUT,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",AU,0.05469964,AUS,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",BE,0.01425135,BEL,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",BG,0.00854154,BGR,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",BR,0.05980446,BRA,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",CA,0.02135596,CAN,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",CH,0.02409178,CHE,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",CN,0.06642442,CHN,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",CY,0.08581844,CYP,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",CZ,0.00983057,CZE,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",DE,0.02128096,DEU,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",DK,0.00703337,DNK,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",EE,0.01414591,EST,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",ES,0.03251629,ESP,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",FI,0.01189633,FIN,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",FR,0.01117787,FRA,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",GB,0.00921725,GBR,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",GR,0.03512181,GRC,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",HU,0.0116215,HUN,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",IE,0.01323835,IRL,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",IN,0.02214217,IND,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",IT,0.03099537,ITA,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",JP,0.11008853,JPN,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",LT,0.01358543,LTU,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",LV,0.01306884,LVA,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",MX,0.02877863,MEX,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",NL,0.00998421,NLD,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",NO,0.01576608,NOR,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",PK,0.02566355,PAK,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",PL,0.01542319,POL,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",PT,0.05277011,PRT,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",RO,0.0100923,ROU,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",RU,0.0161323,RUS,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",SE,0.00714405,SWE,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",SI,0.01779246,SVN,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",SK,0.01043046,SVK,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",TH,0.06110239,THA,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",TR,0.03688263,TUR,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",UA,0.01524266,UKR,Mass allocation,Wheat
Wheat grain,Marine ecotoxicity,"kg 1,4-DCB",US,0.04179632,USA,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",AR,0.00801267,ARG,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",AT,0.00579722,AUT,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",AU,0.01177785,AUS,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",BE,0.00404467,BEL,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",BG,0.00551975,BGR,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",BR,0.01278441,BRA,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",CA,0.0077552,CAN,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",CH,0.00646894,CHE,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",CN,0.00806753,CHN,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",CY,0.02277303,CYP,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",CZ,0.00441577,CZE,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",DE,0.00400927,DEU,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",DK,0.00406395,DNK,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",EE,0.00760309,EST,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",ES,0.01191313,ESP,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",FI,0.00710556,FIN,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",FR,0.0042803,FRA,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",GB,0.00380072,GBR,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",GR,0.01131314,GRC,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",HU,0.00577656,HUN,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",IE,0.00375905,IRL,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",IN,0.01314757,IND,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",IT,0.008998,ITA,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",JP,0.01349453,JPN,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",LT,0.00727529,LTU,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",LV,0.00728522,LVA,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",MX,0.01189964,MEX,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",NL,0.00382855,NLD,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",NO,0.00778681,NOR,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",PK,0.01780167,PAK,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",PL,0.00729138,POL,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",PT,0.01802031,PRT,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",RO,0.00712279,ROU,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",RU,0.00843204,RUS,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",SE,0.00438628,SWE,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",SI,0.00711291,SVN,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",SK,0.00528821,SVK,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",TH,0.02243516,THA,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",TR,0.01473456,TUR,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",UA,0.00737154,UKR,Mass allocation,Wheat
Wheat grain,Human carcinogenic toxicity,"kg 1,4-DCB",US,0.00908014,USA,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",AR,0.58229967,ARG,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",AT,1.44065509,AUT,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",AU,0.77033144,AUS,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",BE,3.78538923,BEL,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",BG,0.12073061,BGR,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",BR,2.14058749,BRA,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",CA,0.59710854,CAN,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",CH,3.63537772,CHE,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",CN,1.2060836,CHN,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",CY,19.9568653,CYP,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",CZ,0.43779435,CZE,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",DE,1.16574574,DEU,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",DK,2.4583312,DNK,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",EE,0.67478504,EST,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",ES,2.76323518,ESP,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",FI,0.98540991,FIN,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",FR,0.51654102,FRA,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",GB,0.68125381,GBR,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",GR,0.88748306,GRC,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",HU,0.51581867,HUN,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",IE,1.86755369,IRL,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",IN,0.68474361,IND,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",IT,2.07762721,ITA,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",JP,3.79619713,JPN,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",LT,0.42044333,LTU,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",LV,0.38418025,LVA,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",MX,1.30221519,MEX,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",NL,7.30648666,NLD,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",NO,2.98183591,NOR,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",PK,1.19198452,PAK,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",PL,1.18582279,POL,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",PT,5.22803831,PRT,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",RO,0.5317788,ROU,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",RU,0.69442102000000006,RUS,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",SE,0.47695435,SWE,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",SI,1.68150168,SVN,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",SK,0.43996177,SVK,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",TH,1.48017791,THA,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",TR,0.78672158,TUR,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",UA,0.35921637,UKR,Mass allocation,Wheat
Wheat grain,Human non-carcinogenic toxicity,"kg 1,4-DCB",US,1.45405072,USA,Mass allocation,Wheat
Wheat grain,Land use,m2a crop eq,AR,2.33054491,ARG,Mass allocation,Wheat
Wheat grain,Land use,m2a crop eq,AT,1.30944092,AUT,Mass allocation,Wheat
Wheat grain,Land use,m2a crop eq,AU,3.6096468,AUS,Mass allocation,Wheat
Wheat grain,Land use,m2a crop eq,BE,0.82004215,BEL,Mass allocation,Wheat
