id,result_code,result_title,result_timing,result_scope,result_severity,result_score,result_invasive,spp_id,api_error
71713661,2.1.3,Agro-industry farming,Ongoing,NA,Very Rapid Declines,Medium Impact: 6,NA,NA,NA
71713661,2.3,Livestock farming & ranching,Ongoing,NA,Very Rapid Declines,Medium Impact: 6,NA,NA,NA
71713661,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,NA,Very Rapid Declines,Medium Impact: 6,NA,NA,NA
71714697,2.1,Annual & perennial non-timber crops,Ongoing,NA,Very Rapid Declines,Medium Impact: 6,NA,NA,NA
71714697,2.1.3,Agro-industry farming,Ongoing,NA,Very Rapid Declines,Medium Impact: 6,NA,NA,NA
71714847,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Very Rapid Declines,Unknown,NA,NA,NA
71714847,2.1.3,Agro-industry farming,Ongoing,Unknown,Very Rapid Declines,Unknown,NA,NA,NA
71732146,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
71732146,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
71732146,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
71732146,2.2.1,Small-holder plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
71732146,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
71732146,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
71732146,9.3.3,Herbicides and pesticides,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
71774202,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71774202,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71774532,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71774532,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
71774532,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
71774532,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
71774532,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71774532,2.4,Marine & freshwater aquaculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71774532,2.4.2,Industrial aquaculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71774666,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
71774666,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
71774683,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
71774683,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
71774702,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
71774702,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
71774702,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
71774903,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
71774903,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
71777573,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71777573,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71777682,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71777682,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71777682,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71777682,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71779039,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
71779039,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
71779365,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71779365,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71779365,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71779365,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71779394,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71779394,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71779394,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71779394,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71780045,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71780045,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71780045,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71780045,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71780653,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71780653,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71780653,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71780653,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71781000,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71781000,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71781267,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71781267,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71781588,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
71781588,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
71781588,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71781588,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71781708,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71781708,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71781708,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71781708,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71781788,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71781788,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71781788,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71781788,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71781867,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71781867,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71781867,2.3,Livestock farming & ranching,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
71781867,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
71781910,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
71781910,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
71782025,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782025,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782025,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782025,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782062,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782062,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782062,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782062,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782477,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71782477,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71782477,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71782477,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71782539,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71782539,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71782539,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71782539,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71782550,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782550,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782550,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782550,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782676,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782676,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782676,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782676,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782687,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782687,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782687,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782687,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71782843,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
71782843,2.1.3,Agro-industry farming,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
71783512,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783512,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783512,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783512,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783673,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783673,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783673,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783673,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783889,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783889,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783889,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783889,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783968,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71783968,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71784171,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71784171,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71784171,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71784171,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71784248,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
71784248,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
71784248,2.3,Livestock farming & ranching,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
71784248,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
71784304,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
71784304,2.1.3,Agro-industry farming,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
72327016,7.2.7,Abstraction of ground water (agricultural use),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
72327016,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
72327016,9.3.3,Herbicides and pesticides,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
73094084,2.2.1,Small-holder plantations,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
73094084,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
73230141,7.2.3,Abstraction of surface water (agricultural use),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
73643293,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
73661673,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
73661673,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
74491261,5.4,Fishing & harvesting aquatic resources,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
74491261,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
74491261,9.3.3,Herbicides and pesticides,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
74854656,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
74854656,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
74854656,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
74854656,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
74995297,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
74995297,2.1.1,Shifting agriculture,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
74995297,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
75085311,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
75085311,2.1.1,Shifting agriculture,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
75085311,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
75088624,2.3,Livestock farming & ranching,"Past, Likely to Return",NA,Rapid Declines,Past Impact,NA,NA,NA
75088624,2.3.2,"Small-holder grazing, ranching or farming","Past, Likely to Return",NA,Rapid Declines,Past Impact,NA,NA,NA
75098759,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
75098759,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
75102369,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
75102369,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
75168098,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
75168098,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
75168161,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
75168161,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
75605330,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
75605330,2.1.1,Shifting agriculture,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
75605330,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
75605362,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Very Rapid Declines,Unknown,NA,NA,NA
75605362,2.1.1,Shifting agriculture,Ongoing,Unknown,Very Rapid Declines,Unknown,NA,NA,NA
75605372,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
75605372,2.1.1,Shifting agriculture,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
75605377,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
75605377,2.1.1,Shifting agriculture,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
75605377,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
75605414,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
